,id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count
345,346,great value. highly recommend.,14,13,13-04-2023 08:04,April 14,yes,2
346,347,decent for the price. awful.,16,13,13-04-2023 08:04,April 14,yes,1
347,348,neither good nor bad. missing features.,17,13,13-04-2023 08:04,April 14,no,3
348,349,fantastic. love this product.,21,13,13-04-2023 08:04,April 14,yes,1
349,350,works as expected. best purchase ever.,24,13,13-04-2023 08:04,April 14,no,2
350,351,waste of money. customer service was bad.,28,13,13-04-2023 08:04,April 14,no,4
351,352,some pros and cons. very disappointed.,31,13,13-04-2023 08:04,April 14,yes,2
352,353,one star. terrible product. some pros and cons.,32,13,13-04-2023 08:04,April 14,yes,1
353,354,does not work. difficult to use.,35,13,13-04-2023 08:04,April 14,no,2
354,355,nothing special. awful.,36,13,13-04-2023 08:04,April 14,yes,0
355,356,met expectations. waste of money.,39,13,13-04-2023 08:04,April 14,no,5
356,357,bad experience. would not recommend.,41,13,13-04-2023 08:04,April 14,no,6
357,358,fantastic. great value.,47,13,13-04-2023 08:04,April 14,yes,2
358,359,excellent quality. works perfectly. works as expected.,50,13,13-04-2023 08:04,April 14,yes,1
359,360,bad experience. one star.,52,13,13-04-2023 08:04,April 14,no,3
360,361,wonderful experience. highly recommend. it's okay.,54,13,13-04-2023 08:04,April 14,yes,1
361,362,terrible product. broke easily.,57,13,13-04-2023 08:04,April 14,no,2
362,363,it's okay. would not recommend.,60,13,13-04-2023 08:04,April 14,no,4
363,364,decent for the price. wonderful experience.,62,13,13-04-2023 08:04,April 14,yes,2
364,365,terrible product. customer service was bad.,65,13,13-04-2023 08:04,April 14,yes,1
365,366,works perfectly. best purchase ever.,66,13,13-04-2023 08:04,April 14,no,2
366,367,great value. best purchase ever.,70,13,13-04-2023 08:04,April 14,yes,0
367,368,easy to use. easy to use.,71,13,13-04-2023 08:04,April 14,no,5
368,369,customer service was bad. one star. some pros and cons.,73,13,13-04-2023 08:04,April 14,no,6
369,370,fantastic. five stars. met expectations.,75,13,13-04-2023 08:04,April 14,yes,2
370,371,fantastic. best purchase ever. met expectations.,76,13,13-04-2023 08:04,April 14,yes,1
371,372,one star. missing features.,79,13,13-04-2023 08:04,April 14,no,3
372,373,some pros and cons. excellent quality.,82,13,13-04-2023 08:04,April 14,yes,1
373,374,poor quality. awful.,91,13,13-04-2023 08:04,April 14,no,2
374,375,fantastic. amazing features.,93,13,13-04-2023 08:04,April 14,no,4
375,376,easy to use. best purchase ever. it's okay.,94,13,13-04-2023 08:04,April 14,yes,2
376,377,some pros and cons. love this product.,98,13,13-04-2023 08:04,April 14,yes,1
377,378,missing features. difficult to use.,99,13,13-04-2023 08:04,April 14,no,2
378,379,bad experience. poor quality.,5,14,13-04-2023 08:04,April 14,yes,0
379,380,it's okay. very disappointed.,14,14,13-04-2023 08:04,April 14,no,5
380,381,poor quality. very disappointed.,15,14,13-04-2023 08:04,April 14,no,6
381,382,does not work. bad experience.,21,14,13-04-2023 08:04,April 14,yes,2
382,383,works perfectly. works perfectly.,22,14,13-04-2023 08:04,April 14,yes,1
383,384,highly recommend. highly recommend.,24,14,13-04-2023 08:04,April 14,no,3
384,385,amazing features. fantastic.,30,14,13-04-2023 08:04,April 14,yes,1
385,386,missing features. awful.,32,14,13-04-2023 08:04,April 14,no,2
386,387,very satisfied. easy to use.,35,14,13-04-2023 08:04,April 14,no,4
387,388,does not work. waste of money.,36,14,13-04-2023 08:04,April 14,yes,2
388,389,five stars. amazing features.,41,14,13-04-2023 08:04,April 14,yes,1
389,390,fantastic. excellent quality. nothing special.,46,14,13-04-2023 08:04,April 14,no,2
390,391,wonderful experience. works perfectly.,52,14,13-04-2023 08:04,April 14,yes,0
391,392,neither good nor bad. great value.,54,14,13-04-2023 08:04,April 14,no,5
392,393,very satisfied. works perfectly.,57,14,13-04-2023 08:04,April 14,no,6
393,394,love this product. wonderful experience.,66,14,13-04-2023 08:04,April 14,yes,2
394,395,five stars. very satisfied.,69,14,13-04-2023 08:04,April 14,yes,1
395,396,works as expected. missing features.,71,14,13-04-2023 08:04,April 14,no,3
396,397,great value. works perfectly. some pros and cons.,75,14,13-04-2023 08:04,April 14,yes,1
397,398,five stars. five stars.,76,14,13-04-2023 08:04,April 14,no,2
398,399,awful. poor quality.,87,14,13-04-2023 08:04,April 14,no,4
399,400,five stars. fantastic. it's okay.,91,14,13-04-2023 08:04,April 14,yes,2
400,401,amazing features. works perfectly.,92,14,13-04-2023 08:04,April 14,yes,1
401,402,very disappointed. terrible product.,94,14,13-04-2023 08:04,April 14,no,2
402,403,nothing special. poor quality.,98,14,13-04-2023 08:04,April 14,yes,0
403,404,one star. difficult to use. nothing special.,99,14,13-04-2023 08:04,April 14,no,5
404,405,works perfectly. highly recommend.,100,14,13-04-2023 08:04,April 14,no,6
405,406,great value. highly recommend.,4,15,13-04-2023 08:04,April 14,yes,2
406,407,works perfectly. five stars.,5,15,13-04-2023 08:04,April 14,yes,1
407,408,broke easily. broke easily.,9,15,13-04-2023 08:04,April 14,no,3
408,409,nothing special. works perfectly.,13,15,13-04-2023 08:04,April 14,yes,1
409,410,could be better. worst purchase.,14,15,13-04-2023 08:04,April 14,no,2
410,411,does not work. missing features.,21,15,13-04-2023 08:04,April 14,no,4
411,412,fantastic. very satisfied. nothing special.,22,15,13-04-2023 08:04,April 14,yes,2
412,413,awful. would not recommend.,24,15,13-04-2023 08:04,April 14,yes,1
413,414,some pros and cons. highly recommend.,28,15,13-04-2023 08:04,April 14,no,2
414,415,easy to use. wonderful experience.,32,15,13-04-2023 08:04,April 14,yes,0
415,416,excellent quality. great value.,35,15,13-04-2023 08:04,April 14,no,5
416,417,love this product. great value. some pros and cons.,36,15,13-04-2023 08:04,April 14,no,6
417,418,fantastic. love this product. neither good nor bad.,37,15,13-04-2023 08:04,April 14,yes,2
418,419,amazing features. works perfectly.,41,15,13-04-2023 08:04,April 14,yes,1
419,420,highly recommend. amazing features.,44,15,13-04-2023 08:04,April 14,no,3
420,421,five stars. wonderful experience.,46,15,13-04-2023 08:04,April 14,yes,1
421,422,exceeded expectations. easy to use.,52,15,13-04-2023 08:04,April 14,no,2
422,423,one star. very disappointed. could be better.,54,15,13-04-2023 08:04,April 14,no,4
423,424,it's okay. customer service was bad.,57,15,13-04-2023 08:04,April 14,yes,2
424,425,met expectations. terrible product.,63,15,13-04-2023 08:04,April 14,yes,1
425,426,neither good nor bad. terrible product.,66,15,13-04-2023 08:04,April 14,no,2
426,427,missing features. missing features.,71,15,13-04-2023 08:04,April 14,yes,0
427,428,difficult to use. difficult to use.,72,15,13-04-2023 08:04,April 14,no,5
428,429,wonderful experience. love this product.,75,15,13-04-2023 08:04,April 14,no,6
429,430,decent for the price. wonderful experience.,76,15,13-04-2023 08:04,April 14,yes,2
430,431,one star. worst purchase.,87,15,13-04-2023 08:04,April 14,yes,1
431,432,customer service was bad. bad experience.,91,15,13-04-2023 08:04,April 14,no,3
432,433,poor quality. would not recommend.,96,15,13-04-2023 08:04,April 14,yes,1
433,434,fantastic. highly recommend.,5,16,13-04-2023 08:04,April 14,no,2
434,435,easy to use. excellent quality.,11,16,13-04-2023 08:04,April 14,no,4
435,436,customer service was bad. poor quality. some pros and cons.,14,16,13-04-2023 08:04,April 14,yes,2
436,437,very disappointed. broke easily.,18,16,13-04-2023 08:04,April 14,yes,1
437,438,fantastic. excellent quality. works as expected.,21,16,13-04-2023 08:04,April 14,no,2
438,439,decent for the price. missing features.,24,16,13-04-2023 08:04,April 14,yes,0
439,440,broke easily. poor quality.,31,16,13-04-2023 08:04,April 14,no,5
440,441,five stars. five stars.,36,16,13-04-2023 08:04,April 14,no,6
441,442,some pros and cons. fantastic.,41,16,13-04-2023 08:04,April 14,yes,2
442,443,nothing special. fantastic.,42,16,13-04-2023 08:04,April 14,yes,1
443,444,would not recommend. waste of money.,54,16,13-04-2023 08:04,April 14,no,3
444,445,worst purchase. one star.,57,16,13-04-2023 08:04,April 14,yes,1
445,446,it's okay. great value.,62,16,13-04-2023 08:04,April 14,no,2
446,447,very disappointed. terrible product. it's okay.,63,16,13-04-2023 08:04,April 14,no,4
447,448,fantastic. exceeded expectations.,66,16,13-04-2023 08:04,April 14,yes,2
448,449,very satisfied. exceeded expectations.,70,16,13-04-2023 08:04,April 14,yes,1
449,450,broke easily. bad experience.,71,16,13-04-2023 08:04,April 14,no,2
450,451,one star. waste of money.,73,16,13-04-2023 08:04,April 14,yes,0
451,452,wonderful experience. wonderful experience.,75,16,13-04-2023 08:04,April 14,no,5
452,453,highly recommend. great value. it's okay.,76,16,13-04-2023 08:04,April 14,no,6
453,454,easy to use. works perfectly.,82,16,13-04-2023 08:04,April 14,yes,2
454,455,waste of money. customer service was bad.,91,16,13-04-2023 08:04,April 14,yes,1
455,456,highly recommend. works perfectly. could be better.,5,17,13-04-2023 08:04,April 14,no,3
456,457,excellent quality. exceeded expectations. it's okay.,14,17,13-04-2023 08:04,April 14,yes,1
457,458,met expectations. worst purchase.,19,17,13-04-2023 08:04,April 14,no,2
458,459,decent for the price. highly recommend.,21,17,13-04-2023 08:04,April 14,no,4
459,460,met expectations. one star.,24,17,13-04-2023 08:04,April 14,yes,2
460,461,love this product. fantastic. met expectations.,26,17,13-04-2023 08:04,April 14,yes,1
461,462,one star. one star.,30,17,13-04-2023 08:04,April 14,no,2
462,463,customer service was bad. awful.,31,17,13-04-2023 08:04,April 14,yes,0
463,464,average product. waste of money.,33,17,13-04-2023 08:04,April 14,no,5
464,465,nothing special. does not work.,36,17,13-04-2023 08:04,April 14,no,6
465,466,terrible product. terrible product.,39,17,13-04-2023 08:04,April 14,yes,2
466,467,neither good nor bad. very satisfied.,40,17,13-04-2023 08:04,April 14,yes,1
467,468,best purchase ever. best purchase ever.,41,17,13-04-2023 08:04,April 14,no,3
468,469,fantastic. works perfectly. some pros and cons.,54,17,13-04-2023 08:04,April 14,yes,1
469,470,could be better. easy to use.,57,17,13-04-2023 08:04,April 14,no,2
470,471,decent for the price. waste of money.,66,17,13-04-2023 08:04,April 14,no,4
471,472,amazing features. love this product.,71,17,13-04-2023 08:04,April 14,yes,2
472,473,would not recommend. customer service was bad. works as expected.,75,17,13-04-2023 08:04,April 14,yes,1
473,474,average product. works perfectly.,76,17,13-04-2023 08:04,April 14,no,2
474,475,neither good nor bad. one star.,84,17,13-04-2023 08:04,April 14,yes,0
475,476,wonderful experience. fantastic. average product.,87,17,13-04-2023 08:04,April 14,no,5
476,477,decent for the price. terrible product.,91,17,13-04-2023 08:04,April 14,no,6
477,478,does not work. waste of money.,96,17,13-04-2023 08:04,April 14,yes,2
478,479,customer service was bad. worst purchase.,5,18,13-04-2023 08:04,April 14,yes,1
479,480,excellent quality. five stars. decent for the price.,14,18,13-04-2023 08:04,April 14,no,3
480,481,fantastic. excellent quality.,16,18,13-04-2023 08:04,April 14,yes,1
481,482,broke easily. missing features.,18,18,13-04-2023 08:04,April 14,no,2
482,483,poor quality. very disappointed.,21,18,13-04-2023 08:04,April 14,no,4
483,484,one star. missing features. some pros and cons.,22,18,13-04-2023 08:04,April 14,yes,2
484,485,broke easily. poor quality.,24,18,13-04-2023 08:04,April 14,yes,1
485,486,works perfectly. love this product.,26,18,13-04-2023 08:04,April 14,no,2
486,487,best purchase ever. easy to use.,30,18,13-04-2023 08:04,April 14,yes,0
487,488,awful. difficult to use. neither good nor bad.,32,18,13-04-2023 08:04,April 14,no,5
488,489,love this product. fantastic.,36,18,13-04-2023 08:04,April 14,no,6
489,490,missing features. waste of money.,41,18,13-04-2023 08:04,April 14,yes,2
490,491,met expectations. one star.,43,18,13-04-2023 08:04,April 14,yes,1
491,492,poor quality. customer service was bad.,44,18,13-04-2023 08:04,April 14,no,3
492,493,poor quality. waste of money.,48,18,13-04-2023 08:04,April 14,yes,1
493,494,broke easily. very disappointed.,54,18,13-04-2023 08:04,April 14,no,2
494,495,bad experience. poor quality.,55,18,13-04-2023 08:04,April 14,no,4
495,496,very satisfied. five stars. could be better.,57,18,13-04-2023 08:04,April 14,yes,2
496,497,broke easily. does not work.,66,18,13-04-2023 08:04,April 14,yes,1
497,498,waste of money. worst purchase. decent for the price.,71,18,13-04-2023 08:04,April 14,no,2
498,499,worst purchase. does not work.,75,18,13-04-2023 08:04,April 14,yes,0
499,500,bad experience. broke easily.,76,18,13-04-2023 08:04,April 14,no,5
500,501,terrible product. would not recommend.,82,18,13-04-2023 08:04,April 14,no,6
501,502,waste of money. worst purchase.,84,18,13-04-2023 08:04,April 14,yes,2
502,503,difficult to use. waste of money.,91,18,13-04-2023 08:04,April 14,yes,1
503,504,one star. broke easily.,92,18,13-04-2023 08:04,April 14,no,3
504,505,exceeded expectations. fantastic.,97,18,13-04-2023 08:04,April 14,yes,1
505,506,would not recommend. awful. some pros and cons.,3,19,13-04-2023 08:04,April 14,no,2
506,507,wonderful experience. five stars.,5,19,13-04-2023 08:04,April 14,no,4
507,508,missing features. difficult to use.,11,19,13-04-2023 08:04,April 14,yes,2
508,509,five stars. very satisfied.,12,19,13-04-2023 08:04,April 14,yes,1
509,510,some pros and cons. worst purchase.,14,19,13-04-2023 08:04,April 14,no,2
510,511,decent for the price. would not recommend.,17,19,13-04-2023 08:04,April 14,yes,0
511,512,highly recommend. very satisfied. some pros and cons.,18,19,13-04-2023 08:04,April 14,no,5
512,513,would not recommend. would not recommend. could be better.,19,19,13-04-2023 08:04,April 14,no,6
513,514,bad experience. worst purchase.,21,19,13-04-2023 08:04,April 14,yes,2
514,515,wonderful experience. works perfectly. could be better.,22,19,13-04-2023 08:04,April 14,yes,1
515,516,exceeded expectations. wonderful experience.,24,19,13-04-2023 08:04,April 14,no,3
516,517,highly recommend. works perfectly.,26,19,13-04-2023 08:04,April 14,yes,1
517,518,decent for the price. works perfectly.,35,19,13-04-2023 08:04,April 14,no,2
518,519,one star. does not work.,36,19,13-04-2023 08:04,April 14,no,4
519,520,exceeded expectations. great value.,41,19,13-04-2023 08:04,April 14,yes,2
520,521,would not recommend. customer service was bad.,47,19,13-04-2023 08:04,April 14,yes,1
521,522,poor quality. very disappointed.,48,19,13-04-2023 08:04,April 14,no,2
522,523,highly recommend. great value.,54,19,13-04-2023 08:04,April 14,yes,0
523,524,best purchase ever. five stars. neither good nor bad.,56,19,13-04-2023 08:04,April 14,no,5
524,525,works as expected. bad experience.,57,19,13-04-2023 08:04,April 14,no,6
525,526,awful. difficult to use.,66,19,13-04-2023 08:04,April 14,yes,2
526,527,neither good nor bad. highly recommend.,67,19,13-04-2023 08:04,April 14,yes,1
527,528,works perfectly. love this product.,70,19,13-04-2023 08:04,April 14,no,3
528,529,would not recommend. bad experience.,71,19,13-04-2023 08:04,April 14,yes,1
529,530,it's okay. wonderful experience.,73,19,13-04-2023 08:04,April 14,no,2
530,531,exceeded expectations. exceeded expectations.,75,19,13-04-2023 08:04,April 14,no,4
531,532,very satisfied. excellent quality.,76,19,13-04-2023 08:04,April 14,yes,2
532,533,broke easily. awful.,91,19,13-04-2023 08:04,April 14,yes,1
533,534,neither good nor bad. difficult to use.,93,19,13-04-2023 08:04,April 14,no,2
534,535,would not recommend. difficult to use.,95,19,13-04-2023 08:04,April 14,yes,0
535,536,does not work. difficult to use. some pros and cons.,97,19,13-04-2023 08:04,April 14,no,5
536,537,it's okay. fantastic.,98,19,13-04-2023 08:04,April 14,no,6
537,538,could be better. does not work.,99,19,13-04-2023 08:04,April 14,yes,2
538,539,waste of money. awful. decent for the price.,100,19,13-04-2023 08:04,April 14,yes,1
539,540,amazing features. five stars.,2,20,13-04-2023 08:04,April 14,no,3
540,541,easy to use. easy to use.,5,20,13-04-2023 08:04,April 14,yes,1
541,542,works perfectly. very satisfied.,14,20,13-04-2023 08:04,April 14,no,2
542,543,highly recommend. amazing features.,17,20,13-04-2023 08:04,April 14,no,4
